No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
33,Jamal Adams,28,SS,0,0,213,6-1,LSU,10/17/1995,6,,New York Jets / 1st / 6th pick / 2017,AdamJa00
95,Myles Adams,25,DT,1,0,285,6-2,Rice,3/9/1998,2,,,AdamMy00
44,Nick Bellore,34,LB,1,0,250,6-1,Central Michigan,5/12/1989,12,,,BellNi01
19,Jake Bobo,25,WR,1,0,215,,DukeUCLA,8/4/1998,Rook,,,BoboJa00
70,Anthony Bradford,22,G,0,0,345,,LSU,4/28/2001,Rook,,Seattle Seahawks / 4th / 108th pick / 2023,BradAn00
56,Jordyn Brooks,26,LB,1,1,240,6-0,Texas Tech,10/21/1997,3,,Seattle Seahawks / 1st / 27th pick / 2020,BrooJo01
76,Ben Brown,25,C,0,0,315,,Mississippi,5/19/1998,Rook,,,BrowBe01
63,Evan Brown,27,C,1,1,320,6-3,SMU,9/16/1996,4,,,BrowEv00
22,Tre Brown,26,CB,1,1,186,5-10,Oklahoma,9/24/1997,2,,Seattle Seahawks / 4th / 137th pick / 2021,BrowTr03
8,Coby Bryant,24,CB,1,1,198,6-1,Cincinnati,3/29/1999,1,,Seattle Seahawks / 4th / 109th pick / 2022,BryaCo01
,Devin Bush Jr.,25,LB,1,0,234,5-11,Michigan,7/18/1998,4,,Pittsburgh Steelers / 1st / 10th pick / 2019,BushDe01
26,Zach Charbonnet,22,RB,1,0,220,,MichiganUCLA,1/8/2001,Rook,,Seattle Seahawks / 2nd / 52nd pick / 2023,CharZa00
67,Charles Cross,23,T,1,1,305,6-5,Mississippi St.,11/25/2000,1,,Seattle Seahawks / 1st / 9th pick / 2022,CrosCh00
74,Jake Curhan,25,T,1,0,316,6-6,California,2/9/1998,2,,,CurhJa00
31,DeeJay Dallas,25,RB,1,0,214,5-10,Miami (FL),9/16/1998,3,,Seattle Seahawks / 4th / 144th pick / 2020,DallDe00
4,Michael Dickson,27,P,1,0,208,6-2,Texas,1/4/1996,5,,Seattle Seahawks / 5th / 149th pick / 2018,DickMi00
6,Quandre Diggs,30,FS,1,1,197,5-9,Texas,1/22/1993,8,,Detroit Lions / 6th / 200th pick / 2015,DiggQu00
89,Will Dissly,27,TE,1,1,265,6-4,Washington,7/8/1996,5,,Seattle Seahawks / 4th / 120th pick / 2018,DissWi00
97,Mario Edwards,29,DE,1,0,280,6-3,Florida St.,1/25/1994,8,,Oakland Raiders / 2nd / 35th pick / 2015,EdwaMa01
87,Noah Fant,26,TE,1,1,249,6-4,Iowa,11/20/1997,4,,Denver Broncos / 1st / 20th pick / 2019,FantNo00
78,Stone Forsythe,26,T,1,0,307,6-8,Florida,12/29/1997,2,,Seattle Seahawks / 6th / 208th pick / 2021,ForsSt00
58,Derick Hall,22,LB,1,0,256,,Auburn,3/19/2001,Rook,,Seattle Seahawks / 2nd / 37th pick / 2023,HallDe04
60,Phil Haynes,28,G,1,1,322,6-4,Wake Forest,10/19/1995,4,,Seattle Seahawks / 4th / 124th pick / 2019,HaynPh00
30,Michael Jackson,26,CB,1,0,210,6-1,Miami (FL),1/10/1997,4,,Dallas Cowboys / 5th / 158th pick / 2019,JackMi01
55,Dre'Mont Jones,26,DE,1,1,281,6-3,Ohio St.,1/5/1997,4,,Denver Broncos / 3rd / 71st pick / 2019,JoneDr00
28,Kyu Blu Kelly,22,CB,0,0,188,,Stanford,5/22/2001,Rook,,Baltimore Ravens / 5th / 157th pick / 2023,BluxKy00
68,Damien Lewis,26,G,1,1,327,6-2,LSU,3/21/1997,3,,Seattle Seahawks / 3rd / 69th pick / 2020,LewiDa05
2,Drew Lock,27,QB,0,0,228,6-4,Missouri,11/10/1996,4,,Denver Broncos / 2nd / 42nd pick / 2019,LockDr00
16,Tyler Lockett,31,WR,1,1,182,5-10,Kansas St.,9/28/1992,8,,Seattle Seahawks / 3rd / 69th pick / 2015,LockTy00
20,Julian Love,25,S,1,1,195,5-11,Notre Dame,3/19/1998,4,,New York Giants / 4th / 108th pick / 2019,LoveJu00
72,Abraham Lucas,25,T,1,1,319,6-7,Washington St.,10/25/1998,1,,Seattle Seahawks / 3rd / 72nd pick / 2022,LucaAb00
53,Boye Mafe,25,LB,1,1,265,6-4,Minnesota,11/30/1998,1,,Seattle Seahawks / 2nd / 40th pick / 2022,MafeBo00
14,D.K. Metcalf,26,WR,1,1,235,6-4,Mississippi,12/14/1997,4,,Seattle Seahawks / 2nd / 64th pick / 2019,MetcDK00
94,Mike Morris,22,DE,1,0,292,,Michigan,4/22/2001,Rook,,Seattle Seahawks / 5th / 151st pick / 2023,MorrMi00
5,Jason Myers,32,K,1,0,190,5-10,Marist,5/12/1991,8,,,MyerJa00
10,Uchenna Nwosu,27,LB,1,1,251,6-2,USC,12/28/1996,5,,Los Angeles Chargers / 2nd / 48th pick / 2018,NwosUc00
51,Olusegun Oluwatimi,24,C,0,0,307,,Air ForceVirginiaMichigan,8/5/1999,Rook,,Seattle Seahawks / 5th / 154th pick / 2023,OluwOl00
84,Colby Parkinson,24,TE,1,0,251,6-7,Stanford,1/8/1999,3,,Seattle Seahawks / 4th / 133rd pick / 2020,ParkCo02
90,Jarran Reed,31,DE,1,1,313,6-3,East Mississippi CCAlabama,12/16/1992,7,,Seattle Seahawks / 2nd / 49th pick / 2016,ReedJa02
32,Jerrick Reed,23,S,1,0,195,5-10,Northwest Mississippi CCNew Mexico,8/7/2000,Rook,,Seattle Seahawks / 6th / 198th pick / 2023,ReedJe00
7,Geno Smith,33,QB,1,1,221,6-3,West Virginia,10/10/1990,10,,New York Jets / 2nd / 39th pick / 2013,SmitGe00
92,Tyreke Smith,23,LB,0,0,265,6-3,Ohio St.,2/14/2000,Rook,,Seattle Seahawks / 5th / 158th pick / 2022,SmitTy03
11,Jaxon Smith-Njigba,21,WR,1,0,198,,Ohio St.,2/14/2002,Rook,,Seattle Seahawks / 1st / 20th pick / 2023,SmitJa06
41,Chris Stoll,25,LS,1,0,255,6-2,Penn St.,8/3/1998,Rook,,,StolCh00
52,Darrell Taylor,26,LB,1,0,267,6-4,Tennessee,3/24/1997,2,,Seattle Seahawks / 2nd / 48th pick / 2020,TaylDa00
42,Drake Thomas,23,LB,1,0,230,,North Carolina St.,2/25/2000,Rook,,,ThomDr00
13,Cody Thompson,27,WR,1,0,205,6-2,Toledo,1/11/1996,2,,,ThomCo04
54,Bobby Wagner,33,LB,1,1,242,6-0,Utah St.,6/27/1990,11,,Seattle Seahawks / 2nd / 47th pick / 2012,WagnBo00
9,Kenneth Walker III,23,RB,1,1,211,5-9,Wake ForestMichigan St.,10/20/2000,1,,Seattle Seahawks / 2nd / 41st pick / 2022,WalkKe00
21,Devon Witherspoon,23,CB,0,0,180,,Illinois,12/11/2000,Rook,,Seattle Seahawks / 1st / 5th pick / 2023,WithDe00
27,Riq Woolen,24,CB,1,1,205,6-4,Texas-San Antonio,5/2/1999,1,,Seattle Seahawks / 5th / 153rd pick / 2022,WoolTa00
93,Cameron Young,23,DT,1,0,315,,Mississippi St.,6/8/2000,Rook,,Seattle Seahawks / 4th / 123rd pick / 2023,YounCa00
1,D'Wayne Eskridge (SUS),26,WR,0,0,190,5-9,Western Michigan,3/23/1997,2,,Seattle Seahawks / 2nd / 56th pick / 2021,EskrDW00
64,Austin Faoliu (PUP),24,NT,0,0,293,6-3,Oregon,1/9/1999,2,,,FaolAu00
91,Bryan Mone (PUP),28,DT,0,0,345,6-3,Michigan,10/20/1995,4,,,MoneBr00
18,Ra'Shaun Henry (IR),25,WR,0,0,190,6-3,Virginia,2/4/1998,Rook,,,HenrRa00
25,Kenny McIntosh (IR),23,RB,0,0,210,,Georgia,3/3/2000,Rook,,Seattle Seahawks / 7th / 237th pick / 2023,McInKe00
49,Josh Onujiogu (IR),25,LB,0,0,252,6-2,Framingham St.,3/3/1998,1,,,OnujJo00
38,Andrew Whitaker (IR),24,CB,0,0,183,6-0,Washington (MO),1/16/1999,Rook,,,WhitAn01
83,Dareke Young (IR),24,WR,0,0,223,6-2,Lenoir-Rhyne,6/4/1999,1,,Seattle Seahawks / 7th / 233rd pick / 2022,YounDa02
