No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
56,Colin Allred,25,LB,12,0,242,6-1,Baylor,4/15/1983,1,1,,AllrCo99
54,Eugene Amano,26,C,16,16,300,6-3,SE Missouri St.,3/1/1982,4,7,Tennessee Titans / 7th / 239th pick / 2004,AmanEu20
58,Ken Amato,31,C,16,0,240,6-2,Montana St.,5/18/1977,5,2,,AmatKe20
98,Dave Ball,27,DE,15,3,255,6-5,UCLA,1/4/1981,4,4,San Diego Chargers / 5th / 133rd pick / 2004,BallDa20
2,Rob Bironas,30,K,16,0,205,6-0,Georgia SouthernAuburn,1/29/1978,3,4,,bironrob01
97,Tony Brown,28,DE,15,15,283,6-2,Memphis,9/29/1980,4,9,,BrowTo25
53,Keith Bulluck,31,LB,16,16,235,6-3,Syracuse,4/4/1977,8,9,Tennessee Titans / 1st / 30th pick / 2000,BullKe00
29,Chris Carr,25,DB,16,2,182,5-10,Boise St.,4/30/1983,3,2,,CarrCh22
5,Kerry Collins,36,QB,16,15,247,6-5,Penn St.,12/30/1972,13,8,Carolina Panthers / 1st / 5th pick / 1995,CollKe00
83,Alge Crumpler,31,TE,15,15,275,6-2,North Carolina,12/23/1977,7,2,Atlanta Falcons / 2nd / 35th pick / 2001,CrumAl00
17,Chris Davis,24,WR,5,0,181,5-10,Florida St.,1/23/1984,1,0,Tennessee Titans / 4th / 128th pick / 2007,DaviCh02
31,Cortland Finnegan,24,DB,16,16,190,5-10,Samford,2/2/1984,2,20,Tennessee Titans / 7th / 215th pick / 2006,FinnCo20
78,Jacob Ford,25,LB,14,3,249,6-4,Central Arkansas,7/20/1983,Rook,3,Tennessee Titans / 6th / 204th pick / 2007,FordJa99
52,Ryan Fowler,26,MLB,16,3,250,6-3,Duke,5/20/1982,4,3,,FowlRy20
22,Vincent Fuller,26,DB,16,1,192,6-1,Virginia Tech,8/3/1982,3,2,Tennessee Titans / 4th / 108th pick / 2005,FullVi20
12,Justin Gage,27,WR,12,11,204,6-4,Missouri,1/25/1981,5,6,Chicago Bears / 5th / 143rd pick / 2003,GageJu00
35,Quinton Ganther,24,RB,13,0,220,5-9,Utah,7/15/1984,2,1,Tennessee Titans / 7th / 246th pick / 2006,GantQu00
99,Amon Gordon,27,DT,2,0,305,6-2,Stanford,10/13/1981,4,0,Cleveland Browns / 5th / 161st pick / 2004,GordAm20
33,Michael Griffin,23,DB,16,16,202,6-0,Texas,1/4/1985,1,12,Tennessee Titans / 1st / 19th pick / 2007,GrifMi99
45,Ahmard Hall,29,RB,16,11,241,5-11,Texas,11/13/1979,2,1,,HallAh00
20,Nick Harper,34,DB,13,13,182,5-10,Fort Valley St.,9/10/1974,7,6,,HarpNi20
64,Leroy Harris,24,C,16,1,298,6-2,North Carolina St.,6/6/1984,1,1,Tennessee Titans / 4th / 115th pick / 2007,HarrLe21
26,Tuff Harris,25,DB,6,0,198,6-0,Montana,1/23/1983,1,0,,HarrTu20
87,Lavelle Hawkins,22,WR,13,1,187,5-11,California,7/12/1986,Rook,1,Tennessee Titans / 4th / 126th pick / 2008,HawkLa00
95,William Hayes,23,DE,8,0,265,6-3,Winston-Salem St.,5/2/1985,Rook,1,Tennessee Titans / 4th / 103rd pick / 2008,HayeWi99
92,Albert Haynesworth,27,DT,14,14,335,6-6,Tennessee,6/17/1981,6,17,Tennessee Titans / 1st / 15th pick / 2002,HaynAl20
42,Chris Henry,23,RB,1,0,230,6-2,Arizona,6/6/1985,1,0,Tennessee Titans / 2nd / 50th pick / 2007,HenrCh01
15,Craig Hentrich,37,P,16,0,213,6-3,Notre Dame,5/18/1971,14,2,New York Jets / 8th / 200th pick / 1993,hentrcra01
21,Reynaldo Hill,26,DB,5,0,185,5-11,Florida,8/28/1982,3,0,Tennessee Titans / 7th / 218th pick / 2005,HillRe21
24,Chris Hope,28,DB,16,16,204,6-0,Florida St.,9/29/1980,6,11,Pittsburgh Steelers / 3rd / 94th pick / 2002,HopeCh21
28,Chris Johnson,23,RB,15,14,195,5-11,East Carolina,9/23/1985,Rook,10,Tennessee Titans / 1st / 24th pick / 2008,JohnCh04
81,Brandon Jones,26,WR,16,7,208,6-1,Oklahoma,3/20/1982,3,4,Tennessee Titans / 3rd / 96th pick / 2005,JoneBr02
91,Jason Jones,22,DT,13,3,272,6-5,East. Michigan,5/23/1986,Rook,3,Tennessee Titans / 2nd / 54th pick / 2008,JoneJa99
90,Jevon Kearse,32,DE,16,16,265,6-4,Florida,9/3/1976,9,8,Tennessee Titans / 1st / 16th pick / 1999,KearJe00
59,Stanford Keglar,23,LB,13,0,239,6-2,Purdue,7/4/1985,Rook,1,Tennessee Titans / 4th / 134th pick / 2008,KeglSt99
30,Eric King,26,DB,10,1,190,5-10,Wake Forest,5/10/1982,3,1,Buffalo Bills / 5th / 156th pick / 2005,KingEr20
