No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
13,Seyi Ajirotutu,25,WR,3,1,211,6-3,Fresno St.,6/12/1987,2,0,,AjirSe00
84,Danario Alexander,26,WR,10,6,221,6-5,Missouri,8/7/1986,2,5,,AlexDa00
98,Antwan Barnes,28,LB,11,0,240,6-1,Florida International,10/19/1984,5,1,Baltimore Ravens / 4th / 134th pick / 2007,BarnAn99
44,Jackie Battle,29,RB,16,5,238,6-2,Houston,10/1/1983,5,3,,BattJa00
64,Colin Baxter,25,C,4,0,311,6-3,Arizona,7/31/1987,1,0,,BaxtCo00
26,Atari Bigby,31,DB,11,11,211,5-11,Central Florida,9/19/1981,7,4,,BigbAt20
97,Bront Bird,23,LB,5,0,248,6-4,Texas Tech,3/17/1989,1,1,,BirdBr00
36,Curtis Brinkley,27,RB,10,1,208,5-9,Syracuse,9/20/1985,2,1,,BrinCu00
30,Ronnie Brown,31,RB,14,1,223,6-0,Auburn,12/12/1981,7,4,Miami Dolphins / 1st / 2nd pick / 2005,BrowRo05
56,Donald Butler,24,LB,12,12,244,6-1,Washington,10/17/1988,1,6,San Diego Chargers / 3rd / 79th pick / 2010,ButlDo99
22,Chris Carr,29,DB,9,0,182,5-10,Boise St.,4/30/1983,7,1,,CarrCh22
20,Antoine Cason,26,DB,16,16,190,6-0,Arizona,7/9/1986,4,6,San Diego Chargers / 1st / 27th pick / 2008,CasoAn99
40,Sean Cattouse,24,FS,1,0,206,6-2,California,10/4/1988,Rook,0,,CattSe00
66,Jeromey Clary,29,T,14,14,320,6-6,Kansas St.,11/5/1983,5,6,San Diego Chargers / 6th / 187th pick / 2006,ClarJe20
52,Larry English,26,DE,14,0,254,6-2,Northern Illinois,1/22/1986,3,1,San Diego Chargers / 1st / 16th pick / 2009,EnglLa99
80,Malcom Floyd,31,WR,14,14,225,6-5,Wyoming,9/8/1981,8,7,,FloyMa00
90,Aubrayo Franklin,32,DT,12,9,320,6-1,Tennessee,8/27/1980,9,4,Baltimore Ravens / 5th / 146th pick / 2003,FranAu20
59,Andrew Gachkar,24,OLB,16,0,224,6-2,Missouri,11/4/1988,1,1,San Diego Chargers / 7th / 234th pick / 2011,GachAn00
78,Jared Gaither,26,T,4,4,350,6-9,Maryland,3/18/1986,5,2,Baltimore Ravens / 5th / 1st pick / 2007 Supp,GaitJa20
71,Antonio Garay,33,DE,8,0,320,6-4,Boston Col.,11/30/1979,9,1,Cleveland Browns / 6th / 195th pick / 2003,GaraAn20
85,Antonio Gates,32,TE,15,15,255,6-4,Kent St.,6/18/1980,9,4,,GateAn00
31,Gregory Gatson,23,CB,2,0,180,5-11,Arkansas,3/24/1989,Rook,0,,GatsGr00
38,Marcus Gilchrist,24,DB,16,4,200,5-10,Clemson,12/8/1988,1,2,San Diego Chargers / 2nd / 50th pick / 2011,GilcMa00
15,Richard Goodman,25,WR,7,0,192,6-0,Florida St.,4/23/1987,2,0,,GoodRi00
89,Ladarius Green,22,TE,4,1,237,6-6,Louisiana,5/29/1990,Rook,0,San Diego Chargers / 4th / 110th pick / 2012,GreeLa00
69,Tyronne Green,26,G,13,13,305,6-1,Auburn,4/6/1986,3,6,San Diego Chargers / 4th / 133rd pick / 2009,GreeTy20
53,Gary Guyton,27,RILB,1,1,245,6-2,Georgia Tech,11/14/1985,4,0,,GuytGa99
67,Rex Hadnot,30,G,16,3,310,6-2,Houston,1/28/1982,8,2,Miami Dolphins / 6th / 174th pick / 2004,HadnRe20
61,Nick Hardwick,31,C,16,16,305,6-4,Purdue,9/2/1981,8,7,San Diego Chargers / 3rd / 66th pick / 2004,HardNi55
79,Mike Harris,24,T,15,9,310,6-5,UCLA,12/5/1988,Rook,4,,HarrMi01
70,Kevin Haslam,26,T,5,3,304,6-5,Rutgers,11/8/1986,2,2,,HaslKe20
54,Melvin Ingram,23,DE,16,2,247,6-2,South Carolina,4/26/1989,Rook,2,San Diego Chargers / 1st / 18th pick / 2012,IngrMe00
23,Quentin Jammer,33,DB,16,16,204,6-0,Texas,6/19/1979,10,8,San Diego Chargers / 1st / 5th pick / 2002,JammQu20
96,Jarret Johnson,31,DE,15,14,260,6-3,Alabama,8/14/1981,9,6,Baltimore Ravens / 4th / 109th pick / 2003,JohnJa23
10,Nate Kaeding,30,K,3,0,187,6-0,Iowa,3/26/1982,8,1,San Diego Chargers / 3rd / 65th pick / 2004,kaedinat01
94,Corey Liuget,22,DT,16,16,300,6-2,Illinois,3/18/1990,1,8,San Diego Chargers / 1st / 18th pick / 2011,LiugCo00
41,Corey Lynch,27,DB,16,4,205,6-0,Appalachian St.,5/7/1985,4,3,Cincinnati Bengals / 6th / 177th pick / 2008,LyncCo99
92,Vaughn Martin,26,DT,12,12,331,6-3,Western Ontario,4/18/1986,3,5,San Diego Chargers / 4th / 113th pick / 2009,MartVa99
24,Ryan Mathews,25,RB,12,9,220,6-0,Fresno St.,10/10/1987,2,7,San Diego Chargers / 1st / 12th pick / 2010,MathRy00
33,Le'Ron McClain,28,RB,16,9,260,6-0,Alabama,12/27/1984,5,0,Baltimore Ravens / 4th / 137th pick / 2007,McClLe00
81,Randy McMichael,33,TE,16,10,248,6-3,Georgia,6/28/1979,10,0,Miami Dolphins / 4th / 114th pick / 2002,McMiRa01
12,Robert Meachem,28,WR,15,3,214,6-2,Tennessee,9/28/1984,4,2,New Orleans Saints / 1st / 27th pick / 2007,MeacRo00
60,David Molk,24,C,12,0,298,6-0,Michigan,12/15/1988,Rook,1,San Diego Chargers / 7th / 226th pick / 2012,MolkDa00
57,Jonas Mouton,24,LB,3,0,226,6-2,Michigan,3/17/1988,1,0,San Diego Chargers / 2nd / 61st pick / 2011,MoutJo00
42,Kyle Nelson,26,TE,6,0,240,6-2,New Mexico St.,10/3/1986,Rook,0,,NelsKy00
9,Nick Novak,31,K,13,0,200,6-0,Maryland,8/21/1981,7,3,,novaknic01
95,Shaun Phillips,31,DE,16,16,255,6-3,Purdue,5/13/1981,8,8,San Diego Chargers / 4th / 98th pick / 2004,PhilSh20
91,Kendall Reyes,23,DT,16,4,300,6-4,Connecticut,9/26/1989,Rook,3,San Diego Chargers / 2nd / 49th pick / 2012,ReyeKe00
17,Philip Rivers,31,QB,16,16,228,6-5,North Carolina St.,12/8/1981,8,10,New York Giants / 1st / 4th pick / 2004,RivePh00
88,Dante Rosario,28,TE,13,2,244,6-3,Oregon,10/25/1984,5,1,Carolina Panthers / 5th / 155th pick / 2007,RosaDa00
11,Eddie Royal,26,WR,10,2,182,5-10,Virginia Tech,5/21/1986,4,2,Denver Broncos / 2nd / 42nd pick / 2008,RoyaEd00
75,Damik Scafe,24,DE,2,0,309,6-3,Boston Col.,4/26/1988,1,0,,ScafDa00
72,Stephen Schilling,24,OL,2,0,308,6-4,Michigan,7/21/1988,1,0,San Diego Chargers / 6th / 201st pick / 2011,SchiSt00
5,Mike Scifres,32,P,16,0,215,6-2,Western Illinois,10/8/1980,9,3,San Diego Chargers / 5th / 149th pick / 2003,ScifMi20
51,Takeo Spikes,36,LB,16,16,242,6-2,Auburn,12/17/1976,14,7,Cincinnati Bengals / 1st / 13th pick / 1998,SpikTa00
87,Micheal Spurlock,29,WR,8,1,210,5-11,Mississippi,1/31/1983,6,3,,SpurMi00
25,Darrell Stuckey,25,S,12,0,212,5-11,Kansas,6/16/1987,2,1,San Diego Chargers / 4th / 110th pick / 2010,StucDa20
28,Brandon Taylor,22,SS,4,1,209,5-11,LSU,1/29/1990,Rook,1,San Diego Chargers / 3rd / 73rd pick / 2012,TaylBr02
93,Cam Thomas,26,DT,16,3,330,6-3,North Carolina,12/12/1986,2,2,San Diego Chargers / 5th / 146th pick / 2010,ThomCa99
65,Louis Vasquez,25,G,16,16,330,6-4,Texas Tech,4/11/1987,3,7,San Diego Chargers / 3rd / 78th pick / 2009,VasqLo20
32,Eric Weddle,27,DB,16,16,195,5-11,Utah,1/4/1985,5,12,San Diego Chargers / 2nd / 37th pick / 2007,WeddEr99
74,Reggie Wells,32,G,2,2,318,6-4,Clarion,11/3/1980,9,1,Arizona Cardinals / 6th / 177th pick / 2003,WellRe20
58,Demorrio Williams,32,LILB,14,3,235,6-1,Nebraska,7/6/1980,8,4,Atlanta Falcons / 4th / 101st pick / 2004,WillDe22
47,Mike Windt,26,C,10,0,237,6-1,Cincinnati,5/29/1986,2,1,,WindMi00
29,Shareece Wright,25,DB,10,0,184,5-11,USC,4/8/1987,1,1,San Diego Chargers / 3rd / 89th pick / 2011,WrigSh00
,Team Total,27.3,,16,,248.8,6-1.9,,,4.2,,,-9999
