No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
48,Shaquil Barrett,26,OLB,13,0,250,6-2,Colorado St.,11/17/1992,4,1,,BarrSh00
40,Keishawn Bierria,23,ILB,16,0,223,6-1,Washington,7/26/1995,Rook,1,Denver Broncos / 6th / 217th pick / 2018,BierKe00
72,Garett Bolles,26,OT,16,16,300,6-5,Snow College (UT)Utah,5/27/1992,1,7,Denver Broncos / 1st / 20th pick / 2017,BollGa00
23,Devontae Booker,26,RB,16,0,219,5-11,Utah,5/27/1992,2,3,Denver Broncos / 4th / 136th pick / 2016,BookDe00
22,Tramaine Brock,30,DB,12,5,188,6-0,MinnesotaBelhaven,8/20/1988,8,2,,BrocTr00
80,Jake Butt,23,TE,3,3,250,6-6,Michigan,7/11/1995,Rook,1,Denver Broncos / 5th / 145th pick / 2017,ButtJa00
55,Bradley Chubb,22,DE,16,16,275,6-4,North Carolina St.,6/24/1996,Rook,8,Denver Broncos / 1st / 5th pick / 2018,ChubBr00
11,River Cracraft,24,WR,8,0,198,6-0,Washington St.,11/1/1994,Rook,0,,CracRi00
21,Su'a Cravens,23,OLB,5,0,224,6-1,USC,7/7/1995,2,1,Washington Redskins / 2nd / 53rd pick / 2016,CravSu00
51,Todd Davis,26,LB,16,16,230,6-1,Sacramento St.,5/17/1992,4,8,,DaviTo01
28,Royce Freeman,22,RB,14,8,238,6-0,Oregon,2/24/1996,Rook,3,Denver Broncos / 3rd / 71st pick / 2018,FreeRo00
76,Max Garcia,27,C,9,4,309,6-4,Florida,11/9/1991,3,2,Denver Broncos / 4th / 133rd pick / 2015,GarcMa00
99,Adam Gotsis,26,DT,16,12,287,6-4,Georgia Tech,9/23/1992,2,6,Denver Broncos / 2nd / 63rd pick / 2016,GotsAd00
75,Gino Gradkowski,30,G,7,0,300,6-3,Delaware,11/5/1988,6,0,Baltimore Ravens / 4th / 98th pick / 2012,GradGi00
17,DaeSean Hamilton,23,WR,14,5,206,6-1,Penn St.,3/10/1995,Rook,2,Denver Broncos / 4th / 113th pick / 2018,HamiDa01
25,Chris Harris Jr.,29,CB,12,12,199,5-10,Kansas,6/18/1989,7,9,,HarrCh01
96,Shelby Harris,27,DE,16,0,290,6-2,Illinois St.,8/11/1991,4,2,Oakland Raiders / 7th / 235th pick / 2014,HarrSh00
85,Temarrick Hemingway,25,TE,5,0,245,6-5,South Carolina St.,7/30/1993,2,0,Los Angeles Rams / 6th / 177th pick / 2016,HemiTe00
82,Jeff Heuerman,26,TE,11,10,255,6-5,Ohio St.,11/24/1992,2,2,Denver Broncos / 3rd / 92nd pick / 2015,HeueJe00
46,Jeff Holland,23,DE,3,0,249,6-2,Auburn,9/27/1995,Rook,0,,HollJe01
19,Andre Holmes,30,WR,3,0,210,6-4,Hillsdale,6/16/1988,7,0,,HolmAn00
32,Andy Janovich,25,FB,16,7,238,6-1,Nebraska,5/23/1993,2,1,Denver Broncos / 6th / 176th pick / 2016,JanoAn00
47,Josey Jewell,24,ILB,16,9,236,6-1,Iowa,12/25/1994,Rook,5,Denver Broncos / 4th / 106th pick / 2018,JeweJo00
45,Alexander Johnson,27,LB,1,0,255,6-2,Tennessee,12/24/1991,Rook,0,,JohnAl01
24,Adam Jones,35,DB,7,2,185,5-10,West Virginia,9/30/1983,13,1,Tennessee Titans / 1st / 6th pick / 2005,JonePa20
43,Joseph Jones,24,OLB,16,0,231,6-0,Northwestern,2/21/1994,1,1,,JoneJo05
70,Sam Jones,22,OG,5,0,290,6-5,Arizona St.,2/21/1996,Rook,0,Denver Broncos / 6th / 183rd pick / 2018,JoneSa00
4,Case Keenum,30,QB,16,16,215,6-1,Houston,2/17/1988,6,9,,KeenCa00
