No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
93,Jay Alford,24,DT,16,0,280,6-2,Penn St.,5/28/1983,Rook,1,New York Giants / 3rd / 81st pick / 2007,AlfoJa99
95,Adrian Awasom,24,DE,2,0,280,6-5,North Texas,10/25/1983,2,0,,AwasAd20
57,Chase Blackburn,24,MLB,16,0,240,6-3,Akron,6/10/1983,2,2,,BlacCh21
77,Kevin Boothe,24,T,1,0,325,6-5,Cornell,7/5/1983,1,0,Oakland Raiders / 6th / 176th pick / 2006,BootKe20
89,Kevin Boss,23,TE,13,2,255,6-7,Western Oregon,1/11/1984,Rook,1,New York Giants / 5th / 153rd pick / 2007,BossKe00
44,Ahmad Bradshaw,21,RB,12,0,195,5-11,Marshall,3/19/1986,Rook,1,New York Giants / 7th / 250th pick / 2007,BradAh00
17,Plaxico Burress,30,WR,16,16,232,6-5,Michigan St.,8/12/1977,7,10,Pittsburgh Steelers / 1st / 8th pick / 2000,BurrPl00
37,James Butler,25,DB,13,12,209,6-3,Georgia Tech,9/7/1982,2,5,,ButlJa20
96,Barry Cofield,23,DT,16,15,303,6-4,Northwestern,3/19/1984,1,7,New York Giants / 4th / 124th pick / 2006,CofiBa20
30,Craig Dahl,22,DB,9,2,207,6-1,North Dakota St.,6/17/1985,Rook,1,,DahlCr99
52,Torrance Daniels,26,LB,4,0,248,6-3,Harding,12/27/1981,1,0,,DaniTo20
99,Russell Davis,32,DT,11,0,310,6-4,North Carolina,3/28/1975,8,1,Chicago Bears / 2nd / 48th pick / 1999,DaviRu20
51,Zak DeOssie,23,LB,16,0,250,6-5,Brown,5/25/1984,Rook,1,New York Giants / 4th / 116th pick / 2007,DeOsZa99
66,David Diehl,27,G,16,16,304,6-5,Illinois,9/15/1980,4,8,New York Giants / 5th / 160th pick / 2003,DiehDa21
35,Kevin Dockery,23,DB,13,6,188,5-8,Mississippi St.,1/8/1984,1,3,,DockKe20
24,Robert Douglas,25,RB,1,0,240,6-2,Memphis,7/25/1982,Rook,0,,DougRo00
22,Reuben Droughns,29,RB,16,1,220,5-11,Oregon,8/21/1978,6,2,Detroit Lions / 3rd / 81st pick / 2000,DrouRe00
18,Jeff Feagles,41,P,16,0,215,6-1,Miami (FL),3/7/1966,19,1,,FeagJe20
39,Madison Hedgecock,26,FB,15,9,266,6-3,North Carolina,8/27/1981,2,0,St. Louis Rams / 7th / 251st pick / 2005,HedgMa00
87,Domenik Hixon,23,WR,12,1,205,6-2,Akron,10/8/1984,Rook,1,Denver Broncos / 4th / 130th pick / 2006,HixoDo00
27,Brandon Jacobs,25,RB,11,9,264,6-4,Southern Illinois,7/6/1982,2,9,New York Giants / 4th / 110th pick / 2005,JacoBr00
43,Michael Johnson,23,DB,16,5,205,6-3,Arizona,5/9/1984,Rook,3,New York Giants / 7th / 224th pick / 2007,JohnMi99
97,Mathias Kiwanuka,24,DE,10,9,267,6-5,Boston Col.,3/8/1983,1,4,New York Giants / 1st / 32nd pick / 2006,KiwaMa20
