No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
9,Jake Arians,23,K,10,0,203,5-11,Ala-Birmingham,1/26/1978,Rook,0,,arianjak01
89,Avion Black,24,WR,14,0,185,5-11,Tennessee St.,4/24/1977,1,1,Buffalo Bills / 4th / 121st pick / 2000,BlacAv00
31,Lance Brown,29,DB,14,1,200,6-2,Indiana,2/2/1972,6,1,Pittsburgh Steelers / 5th / 161st pick / 1995,BrowLa20
79,Ruben Brown,29,G,16,16,300,6-3,Pittsburgh,2/13/1972,6,8,Buffalo Bills / 1st / 14th pick / 1995,BrowRu00
5,Travis Brown,24,QB,1,0,215,6-3,Northern Arizona,7/17/1977,1,1,,BrowTr01
38,Shawn Bryson,25,RB,15,3,228,6-1,Tennessee,11/20/1976,1,2,Buffalo Bills / 3rd / 86th pick / 1999,BrysSh00
65,Jon Carman,25,T,9,2,335,6-7,Georgia Tech,1/14/1976,1,1,,CarmJo20
29,Keion Carpenter,24,DB,15,10,205,5-11,Virginia Tech,10/31/1977,2,3,,CarpKe20
37,Larry Centers,33,FB,16,13,225,6-0,S.F. Austin,6/1/1968,11,6,Phoenix Cardinals / 5th / 115th pick / 1990,CentLa00
22,Nate Clements,22,DB,16,11,205,6-0,Ohio St.,12/12/1979,Rook,5,Buffalo Bills / 1st / 21st pick / 2001,ClemNa99
63,Bill Conaty,28,C,16,16,306,6-2,Virginia Tech,3/8/1973,4,6,,ConaBi20
56,Sam Cowart,26,LB,1,1,245,6-2,Florida St.,2/26/1975,3,0,Buffalo Bills / 2nd / 39th pick / 1998,CowaSa00
41,Phillip Crosby,25,FB,16,2,242,6-0,Tennessee,11/5/1976,Rook,0,,CrosPh00
25,Tony Driver,24,DB,5,0,207,6-1,Notre Dame,8/4/1977,Rook,0,Buffalo Bills / 6th / 178th pick / 2001,DrivTo20
98,Ron Edwards,22,DT,7,3,325,6-3,Texas A&M,7/12/1979,Rook,1,Buffalo Bills / 3rd / 76th pick / 2001,EdwaRo20
72,Kris Farris,24,T,3,1,318,6-8,UCLA,3/27/1977,Rook,1,Pittsburgh Steelers / 3rd / 74th pick / 1999,FarrKr20
70,John Fina,32,T,13,12,300,6-5,Arizona,3/11/1969,9,5,Buffalo Bills / 1st / 27th pick / 1992,FinaJo20
95,Bryce Fisher,24,DE,13,2,268,6-3,Air Force,5/12/1977,Rook,2,Buffalo Bills / 7th / 248th pick / 1999,FishBr20
96,Erik Flowers,23,DE,15,6,273,6-4,Arizona St.,3/1/1978,1,2,Buffalo Bills / 1st / 26th pick / 2000,FlowEr20
55,Jay Foreman,25,LB,16,16,240,6-1,Nebraska,2/18/1976,2,5,Buffalo Bills / 5th / 156th pick / 1999,ForeJa20
84,Reggie Germany,23,WR,16,1,180,6-1,Ohio St.,3/19/1978,Rook,2,Buffalo Bills / 7th / 214th pick / 2001,GermRe00
17,Shayne Graham,24,K,6,0,210,6-0,Virginia Tech,12/9/1977,Rook,1,,grahasha01
90,Phil Hansen,33,DE,12,12,278,6-5,North Dakota St.,5/20/1968,10,4,Buffalo Bills / 2nd / 54th pick / 1991,HansPh20
67,Craig Heimburger,24,G,11,0,314,6-2,Missouri,2/3/1977,2,1,Green Bay Packers / 5th / 163rd pick / 1999,HeimCr20
20,Travis Henry,23,RB,13,12,215,5-9,Tennessee,10/29/1978,Rook,4,Buffalo Bills / 2nd / 58th pick / 2001,HenrTr00
39,Raion Hill,25,DB,15,13,200,6-0,LSU,9/2/1976,1,4,,HillRa20
71,Corey Hulsey,24,G,16,12,325,6-4,Clemson,7/26/1977,Rook,5,,HulsCo20
27,Ken Irvin,29,DB,14,4,182,5-11,Memphis,7/11/1972,6,2,Buffalo Bills / 4th / 109th pick / 1995,IrviKe20
88,Sheldon Jackson,25,TE,16,1,250,6-3,Nebraska,7/24/1976,2,0,Buffalo Bills / 7th / 230th pick / 1999,JackSh00
75,Jonas Jennings,24,T,12,12,325,6-3,Georgia,11/21/1977,Rook,5,Buffalo Bills / 3rd / 95th pick / 2001,JennJo20
11,Rob Johnson,28,QB,8,8,204,6-4,USC,3/18/1973,6,5,Jacksonville Jaguars / 4th / 99th pick / 1995,JohnRo00
99,Fred Jones,24,LB,16,0,247,6-2,Colorado,10/18/1977,1,1,,JoneFr20
97,Leif Larsen,26,DT,9,5,295,6-4,Texas-El Paso,4/3/1975,1,2,Buffalo Bills / 6th / 194th pick / 2000,LarsLe20
86,Jeremy McDaniel,25,WR,7,0,197,6-0,Arizona,5/2/1976,2,1,,McDaJe00
8,Brian Moorman,25,P,16,0,174,6-0,Pittsburg St.,2/5/1976,Rook,2,,MoorBr24
33,Sammy Morris,24,RB,16,1,220,6-0,Texas Tech,3/23/1977,1,1,Buffalo Bills / 5th / 156th pick / 2000,MorrSa00
80,Eric Moulds,28,WR,16,16,210,6-2,Mississippi St.,7/17/1973,5,7,Buffalo Bills / 1st / 24th pick / 1996,MoulEr00
53,Keith Newman,24,LB,16,16,250,6-2,North Carolina,1/19/1977,2,5,Buffalo Bills / 4th / 119th pick / 1999,NewmKe20
