No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
20,Taje Allen,24,DB,14,1,185,5-10,Texas,11/6/1973,Rook,1,St. Louis Rams / 5th / 158th pick / 1997,AlleTa20
12,Tony Banks,24,QB,16,16,230,6-4,Michigan St.,4/5/1973,1,10,St. Louis Rams / 2nd / 42nd pick / 1996,BankTo00
10,Will Brice,23,P,6,0,227,6-4,Virginia,10/24/1974,Rook,1,,BricWi20
61,Bern Brostek,31,C,1,1,300,6-3,Washington,9/11/1966,7,0,Los Angeles Rams / 1st / 23rd pick / 1990,BrosBe20
80,Isaac Bruce,25,WR,12,12,188,6-0,Memphis,11/10/1972,3,6,Los Angeles Rams / 2nd / 33rd pick / 1994,BrucIs00
93,Kevin Carter,24,DE,16,16,305,6-6,Florida,9/21/1973,2,8,St. Louis Rams / 1st / 6th pick / 1995,CartKe00
56,Charlie Clemons,25,MLB,5,0,250,6-2,Georgia,7/4/1972,Rook,0,,ClemCh22
84,Ernie Conwell,25,TE,16,16,255,6-2,Washington,8/17/1972,1,3,St. Louis Rams / 2nd / 59th pick / 1996,ConwEr00
81,Keith Crawford,27,WR,15,2,188,6-2,Howard Payne,11/21/1970,4,2,,CrawKe00
53,Nate Dingle,26,LB,9,0,252,6-2,Cincinnati,7/23/1971,2,1,,DingNa20
54,Troy Dumas,25,LB,2,0,242,6-3,Nebraska,9/30/1972,1,0,Kansas City Chiefs / 3rd / 97th pick / 1995,DumaTr20
65,Ernest Dye,26,T,13,0,330,6-6,South Carolina,7/15/1971,4,1,Phoenix Cardinals / 1st / 18th pick / 1993,DyexEr20
75,D'Marco Farr,26,DT,16,16,276,6-1,Washington,6/9/1971,3,8,,FarrDM20
82,Malcolm Floyd,25,WR,4,0,194,6-0,Fresno St.,12/29/1972,3,0,Houston Oilers / 3rd / 101st pick / 1994,FloyMa01
70,Wayne Gandy,26,T,16,16,315,6-4,Auburn,2/10/1971,3,7,Los Angeles Rams / 1st / 15th pick / 1994,GandWa20
66,John Gerak,27,G,16,16,290,6-3,Penn St.,1/6/1970,4,7,Minnesota Vikings / 3rd / 57th pick / 1993,GeraJo20
60,Mike Gruttadauria,25,C,14,14,280,6-3,Central Florida,12/6/1972,1,6,,GrutMi20
57,Britt Hager,31,MLB,13,0,231,6-1,Texas,2/20/1966,8,1,Philadelphia Eagles / 3rd / 81st pick / 1989,HageBr20
34,Craig Heyward,31,RB,16,12,260,5-11,Pittsburgh,9/26/1966,9,1,New Orleans Saints / 1st / 24th pick / 1988,HeywCr00
2,Mike Horan,38,P,10,0,192,5-11,Long Beach St.,2/1/1959,13,1,Atlanta Falcons / 9th / 235th pick / 1982,HoraMi20
89,Mitch Jacoby,24,TE,14,2,260,6-4,Northern Illinois,12/8/1973,Rook,0,,JacoMi00
22,Billy Jenkins,23,DB,16,2,205,5-10,Howard,7/8/1974,Rook,2,,JenkBi20
79,Bill Johnson,29,DT,16,16,305,6-4,Michigan St.,12/9/1968,5,8,Cleveland Browns / 3rd / 65th pick / 1992,JohnBi22
52,Mike Jones,28,LLB,16,16,240,6-1,Missouri,4/15/1969,6,8,,JoneMi21
55,Robert Jones,28,LB,16,15,244,6-3,East Carolina,9/27/1969,5,7,Dallas Cowboys / 1st / 24th pick / 1992,JoneRo21
59,Muadianvita Kazadi,24,LB,12,0,240,6-2,Tulsa,12/20/1973,Rook,1,St. Louis Rams / 6th / 179th pick / 1997,KazaMu20
88,Eddie Kennison,24,WR,14,9,201,6-1,LSU,1/20/1973,1,3,St. Louis Rams / 1st / 18th pick / 1996,KennEd00
86,Aaron Laing,26,TE,15,3,260,6-3,LamarNew Mexico St.,7/19/1971,3,0,San Diego Chargers / 5th / 137th pick / 1994,LainAa00
31,Amp Lee,26,RB,16,1,200,5-11,Florida St.,10/1/1971,5,7,San Francisco 49ers / 2nd / 45th pick / 1992,LeexAm00
