No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
15,Mario Alford,23,WR,1,0,177,5-8,West Virginia,2/25/1992,Rook,0,Cincinnati Bengals / 7th / 238th pick / 2015,AlfoMa00
97,Geno Atkins,27,DT,16,16,300,6-1,Georgia,3/28/1988,5,18,Cincinnati Bengals / 4th / 120th pick / 2010,AtkiGe99
25,Giovani Bernard,24,RB,16,1,205,5-9,North Carolina,11/22/1991,2,10,Cincinnati Bengals / 2nd / 37th pick / 2013,BernGi00
61,Russell Bodine,23,OG,16,16,308,6-3,North Carolina,6/30/1992,1,9,Cincinnati Bengals / 4th / 111th pick / 2014,BodiRu00
65,Clint Boling,26,RG,16,16,305,6-5,Georgia,5/9/1989,4,9,Cincinnati Bengals / 4th / 101st pick / 2011,BoliCl00
55,Vontaze Burfict,25,MLB,10,10,255,6-1,Arizona St.,9/24/1990,3,6,,BurfVo00
33,Rex Burkhead,25,RB,16,0,215,5-10,Nebraska,7/2/1990,2,1,Cincinnati Bengals / 6th / 190th pick / 2013,BurkRe00
51,Chris Carter,26,ROLB,13,0,245,6-1,Fresno St.,4/6/1989,4,1,Pittsburgh Steelers / 5th / 162nd pick / 2011,CartCh00
93,Will Clarke,24,DE,12,0,275,6-6,West Virginia,5/4/1991,1,1,Cincinnati Bengals / 3rd / 88th pick / 2014,ClarWi00
14,Andy Dalton,28,QB,13,13,219,6-2,TCU,10/29/1987,4,13,Cincinnati Bengals / 2nd / 35th pick / 2011,DaltAn00
47,Paul Dawson,22,OLB,11,0,240,6-0,TCU,1/13/1993,Rook,1,Cincinnati Bengals / 3rd / 99th pick / 2015,DawsPa00
21,Darqueze Dennard,24,CB,10,1,205,5-11,Michigan St.,10/10/1991,1,1,Cincinnati Bengals / 1st / 24th pick / 2014,DennDa00
96,Carlos Dunlap,26,DE,16,16,285,6-6,Florida,2/28/1989,5,13,Cincinnati Bengals / 2nd / 54th pick / 2010,DunlCa99
85,Tyler Eifert,25,TE,13,12,255,6-6,Notre Dame,9/8/1990,2,6,Cincinnati Bengals / 1st / 21st pick / 2013,EifeTy00
74,Jake Fisher,22,OT,14,1,282,6-6,Oregon,4/23/1993,Rook,2,Cincinnati Bengals / 2nd / 53rd pick / 2015,FishJa00
95,Wallace Gilberry,31,DE,16,1,267,6-3,Alabama,12/5/1984,7,2,,GilbWa00
18,A.J. Green,27,WR,16,16,207,6-4,Georgia,7/31/1988,4,13,Cincinnati Bengals / 1st / 4th pick / 2011,GreeA.00
29,Leon Hall,31,DB,14,4,195,5-11,Michigan,12/9/1984,8,3,Cincinnati Bengals / 1st / 18th pick / 2007,HallLe98
46,Clark Harris,31,TE,16,0,250,6-5,Rutgers,7/10/1984,7,1,Green Bay Packers / 7th / 243rd pick / 2007,HarrCl20
50,A.J. Hawk,31,LB,16,11,240,6-1,Ohio St.,1/6/1984,9,5,Green Bay Packers / 1st / 5th pick / 2006,HawkA.20
89,Ryan Hewitt,24,FB,15,12,255,6-4,Stanford,1/24/1991,1,1,,HewiRy00
