No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
22,Tavian Banks,25,RB,8,1,203,5-9,Iowa,2/17/1974,1,2,Jacksonville Jaguars / 4th / 101st pick / 1998,BankTa00
4,Bryan Barker,35,P,16,0,202,6-1,Santa Clara,6/28/1964,9,2,,BarkBr20
84,Reggie Barlow,26,WR,14,2,190,6-0,Alabama St.,1/22/1973,3,3,Jacksonville Jaguars / 4th / 110th pick / 1996,BarlRe00
21,Aaron Beasley,26,DB,16,16,205,6-0,West Virginia,7/7/1973,3,9,Jacksonville Jaguars / 3rd / 63rd pick / 1996,BeasAa20
71,Tony Boselli,27,T,16,16,324,6-7,USC,4/17/1972,4,16,Jacksonville Jaguars / 1st / 2nd pick / 1995,BoseTo00
52,Brant Boyer,28,MLB,16,0,240,6-1,Arizona,6/27/1971,5,2,Miami Dolphins / 6th / 177th pick / 1994,BoyeBr20
90,Tony Brackens,25,DE,16,15,267,6-4,Texas,12/26/1974,3,17,Jacksonville Jaguars / 2nd / 33rd pick / 1996,BracTo00
80,Kyle Brady,27,TE,13,12,278,6-6,Penn St.,1/14/1972,4,3,New York Jets / 1st / 9th pick / 1995,BradKy00
8,Mark Brunell,29,QB,15,15,215,6-1,Washington,9/17/1970,5,12,Green Bay Packers / 5th / 118th pick / 1993,BrunMa00
25,Fernando Bryant,22,DB,16,16,174,5-10,Alabama,3/26/1977,Rook,8,Jacksonville Jaguars / 1st / 26th pick / 1999,BryaFe20
23,Corey Chamblin,22,DB,11,0,189,5-10,Tennessee Tech,5/29/1977,Rook,1,,ChamCo20
62,Ben Coleman,28,G,16,12,330,6-5,Wake Forest,5/18/1971,6,7,Phoenix Cardinals / 2nd / 32nd pick / 1993,ColeBe20
29,Jason Craft,23,DB,16,0,187,5-10,Colorado St.,2/13/1976,Rook,2,Jacksonville Jaguars / 5th / 160th pick / 1999,CrafJa20
75,Eric Curry,29,DE,5,0,270,6-5,Alabama,2/3/1970,6,1,Tampa Bay Buccaneers / 1st / 6th pick / 1993,CurrEr20
