No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
29,Paulson Adebo,24,CB,1,1,192,6-1,Stanford,7/3/1999,2,,New Orleans Saints / 3rd / 76th pick / 2021,AdebPa00
,Ugo Amadi,26,S,1,0,201,5-9,Oregon,5/16/1997,4,,Seattle Seahawks / 4th / 132nd pick / 2019,AmadUg00
53,Zack Baun,27,LB,1,1,225,6-3,Wisconsin,12/30/1996,3,,New Orleans Saints / 3rd / 74th pick / 2020,BaunZa00
90,Bryan Bresee,22,DT,1,0,305,,Clemson,10/6/2001,Rook,,New Orleans Saints / 1st / 29th pick / 2023,BresBr00
4,Derek Carr,32,QB,1,1,210,6-3,Fresno St.,3/28/1991,9,,Oakland Raiders / 2nd / 36th pick / 2014,CarrDe02
56,Demario Davis,34,LB,1,1,248,6-2,Arkansas St.,1/11/1989,11,,New York Jets / 3rd / 77th pick / 2012,DaviDe00
55,Isaiah Foskey,23,DE,0,0,265,,Notre Dame,10/30/2000,Rook,,New Orleans Saints / 2nd / 40th pick / 2023,FoskIs00
73,Max Garcia,32,G,1,0,309,6-4,Florida,11/9/1991,8,,Denver Broncos / 4th / 133rd pick / 2015,GarcMa00
80,Jimmy Graham,37,TE,1,0,259,6-7,Miami (FL),11/24/1986,13,,New Orleans Saints / 3rd / 95th pick / 2010,GrahJi00
96,Carl Granderson,27,DE,1,1,261,6-5,Wyoming,12/18/1996,4,,,GranCa01
48,J.T. Gray,27,DB,0,0,202,6-0,Mississippi St.,1/18/1996,5,,,GrayJ.00
19,Blake Grupe,25,K,1,0,156,5-7,Arkansas St.Notre Dame,11/5/1998,Rook,,,GrupBl00
39,Lou Hedley,30,P,1,0,220,6-4,City College of San FranciscoMiami (FL),6/26/1993,Rook,,,HedlLo00
7,Taysom Hill,33,QB,1,0,221,6-2,BYU,8/23/1990,6,,,HillTa00
31,Jordan Howden,23,DB,1,0,210,,Minnesota,5/14/2000,Rook,,New Orleans Saints / 5th / 146th pick / 2023,HowdJo00
74,James Hurst,32,OL,1,1,310,6-5,North Carolina,12/17/1991,9,,,HursJa00
52,D'Marco Jackson,25,LB,1,0,225,6-1,Appalachian St.,7/20/1998,Rook,,New Orleans Saints / 5th / 161st pick / 2022,JackDM00
83,Juwan Johnson,27,TE,1,1,231,6-4,OregonPenn St.,9/13/1996,3,,,JohnJu02
28,Lonnie Johnson Jr.,28,CB,1,0,213,6-2,Garden City (KS)Kentucky,11/4/1995,4,,Houston Texans / 2nd / 54th pick / 2019,JohnLo01
94,Cameron Jordan,34,DE,1,1,287,6-4,California,7/10/1989,12,,New Orleans Saints / 1st / 24th pick / 2011,JordCa00
18,Keith Kirkwood,29,WR,1,0,210,6-3,HawaiiTemple,12/26/1994,5,,,KirkKe00
92,Tanoh Kpassagnon,29,DE,1,0,289,6-7,Villanova,6/14/1994,6,,Kansas City Chiefs / 2nd / 59th pick / 2017,KpasTa00
23,Marshon Lattimore,27,CB,1,1,192,6-0,Ohio St.,5/20/1996,6,,New Orleans Saints / 1st / 11th pick / 2017,LattMa01
32,Tyrann Mathieu,31,S,1,1,190,5-9,LSU,5/13/1992,10,,Arizona Cardinals / 3rd / 69th pick / 2013,MathTy00
6,Marcus Maye,30,S,1,1,207,6-0,Florida,3/9/1993,6,,New York Jets / 2nd / 39th pick / 2017,MayeMa00
78,Erik McCoy,26,OL,1,1,303,6-4,Texas A&M,8/27/1997,4,,New Orleans Saints / 2nd / 48th pick / 2019,McCoEr01
