No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
37,Josh Aubrey,22,DB,6,0,200,5-10,S.F. Austin,4/9/1991,Rook,1,,AubrJo00
24,Johnson Bademosi,23,DB,16,0,219,6-0,Stanford,7/23/1990,1,1,,BadeJo00
27,Edwin Baker,22,RB,3,2,204,5-8,Michigan St.,6/1/1991,1,1,San Diego Chargers / 7th / 250th pick / 2012,BakeEd01
82,Gary Barnidge,28,TE,16,12,250,6-6,Louisville,9/22/1985,5,1,Carolina Panthers / 5th / 141st pick / 2008,BarnGa01
80,Travis Benjamin,24,WR,8,3,175,5-10,Miami (FL),12/29/1989,1,2,Cleveland Browns / 4th / 100th pick / 2012,BenjTr00
15,Davone Bess,28,WR,14,3,190,5-10,Hawaii,9/13/1985,5,2,,BessDa00
95,Armonty Bryant,23,DE,12,0,265,6-4,East Central (OK),5/20/1990,Rook,1,Cleveland Browns / 7th / 217th pick / 2013,BryaAr00
92,Desmond Bryant,28,DT,12,12,290,6-5,Harvard,12/15/1985,4,5,,BryaDe00
79,Rashad Butler,30,T,9,0,317,6-4,Miami (FL),2/10/1983,6,1,Carolina Panthers / 3rd / 89th pick / 2006,ButlRa20
84,Jordan Cameron,25,TE,15,14,265,6-5,USC,8/7/1988,2,5,Cleveland Browns / 4th / 102nd pick / 2011,CameJo00
17,Jason Campbell,32,QB,9,8,235,6-5,Auburn,12/31/1981,7,4,Washington Redskins / 1st / 25th pick / 2005,CampJa00
59,Tank Carder,24,ILB,15,1,235,6-2,TCU,1/18/1989,1,1,Buffalo Bills / 5th / 147th pick / 2012,CardTa00
88,Josh Cooper,24,WR,5,0,190,5-10,Oklahoma St.,1/8/1989,1,0,,CoopJo00
75,Oniel Cousins,29,T,16,4,315,6-4,Texas-El Paso,6/29/1984,5,2,Baltimore Ravens / 3rd / 99th pick / 2008,CousOn00
8,Billy Cundiff,33,K,16,0,212,6-1,Drake,3/30/1980,11,2,,cundibil01
10,Armanti Edwards,25,QB,2,0,191,5-11,Appalachian St.,3/8/1988,3,0,Carolina Panthers / 3rd / 89th pick / 2010,EdwaAr00
50,Darius Eubanks,22,LB,9,1,222,6-2,Georgia Southern,7/12/1991,Rook,1,,EubaDa00
65,Garrett Gilkey,23,OG,6,1,318,6-6,Chadron St.,7/8/1990,Rook,1,Cleveland Browns / 7th / 227th pick / 2013,GilkGa00
39,Tashaun Gipson,23,DB,16,15,207,6-1,Wyoming,8/7/1990,1,7,,GipsTa00
12,Josh Gordon,22,WR,14,14,225,6-3,UtahBaylor,4/13/1991,1,10,Cleveland Browns / 2nd / 1st pick / 2012 Supp,GordJo02
47,MarQueis Gray,24,TE,12,2,263,6-4,Minnesota,11/7/1989,Rook,0,,GrayMa00
77,John Greco,28,T,14,14,318,6-4,Toledo,3/24/1985,5,5,St. Louis Rams / 3rd / 65th pick / 2008,GrecJo20
54,Quentin Groves,29,LB,5,0,250,6-3,Auburn,7/5/1984,5,0,Jacksonville Jaguars / 2nd / 52nd pick / 2008,GrovQu99
