No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
95,Chidi Ahanotu,34,DE,8,5,283,6-2,California,10/11/1970,11,3,Tampa Bay Buccaneers / 6th / 145th pick / 1993,AhanCh20
37,Will Allen,22,DB,16,0,202,6-1,Ohio St.,6/17/1982,Rook,1,Tampa Bay Buccaneers / 4th / 111th pick / 2004,AlleWi21
40,Mike Alstott,31,FB,14,11,248,6-1,Purdue,12/21/1973,8,3,Tampa Bay Buccaneers / 2nd / 35th pick / 1996,AlstMi00
44,Bill Baber,25,TE,1,0,255,6-3,Virginia,1/17/1979,3,0,Kansas City Chiefs / 5th / 141st pick / 2001,BabeBi00
20,Ronde Barber,29,DB,16,16,184,5-10,Virginia,4/7/1975,7,17,Tampa Bay Buccaneers / 3rd / 66th pick / 1997,BarbRo00
9,Josh Bidwell,28,P,16,0,230,6-3,Oregon,3/13/1976,4,2,Green Bay Packers / 4th / 133rd pick / 1999,BidwJo20
73,Jon Bradley,23,DT,6,0,301,6-0,Arkansas St.,1/13/1981,Rook,1,,BradJo20
55,Derrick Brooks,31,LB,16,16,235,6-0,Florida St.,4/18/1973,9,16,Tampa Bay Buccaneers / 1st / 28th pick / 1995,BrooDe00
81,Tim Brown,38,WR,15,4,195,6-0,Notre Dame,7/22/1966,16,2,Los Angeles Raiders / 1st / 6th pick / 1988,BrowTi00
51,Keith Burns,32,MLB,16,0,235,6-2,Oklahoma St.,5/16/1972,10,1,Denver Broncos / 7th / 210th pick / 1994,BurnKe21
80,Michael Clayton,22,WR,16,13,202,6-3,LSU,10/13/1982,Rook,9,Tampa Bay Buccaneers / 1st / 15th pick / 2004,ClayMi00
60,Cosey Coleman,26,G,16,16,310,6-4,Tennessee,10/27/1978,4,7,Tampa Bay Buccaneers / 2nd / 51st pick / 2000,ColeCo21
34,Greg Comella,29,FB,7,0,248,6-1,Stanford,7/29/1975,6,0,,ComeGr00
43,Jameel Cook,25,FB,12,5,237,5-10,Illinois,2/8/1979,3,0,Tampa Bay Buccaneers / 6th / 174th pick / 2001,CookJa00
58,Marquis Cooper,22,LB,14,0,213,6-3,Washington,3/11/1982,Rook,1,Tampa Bay Buccaneers / 3rd / 79th pick / 2004,CoopMa21
24,Torrie Cox,24,DB,10,0,192,5-10,Pittsburgh,10/29/1980,Rook,1,Tampa Bay Buccaneers / 6th / 205th pick / 2003,CoxxTo21
91,Chartric Darby,29,DT,16,16,270,6-0,South Carolina St.,10/22/1975,3,8,,DarbCh20
