No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
39,Jamal Agnew,27,WR/CB,,,190,5-10,San Diego,4/3/1995,5,,Detroit Lions / 5th / 165th pick / 2017,AgneJa00
41,Josh Allen,25,EDGE,,,262,6-5,Kentucky,7/13/1997,3,,Jacksonville Jaguars / 1st / 7th pick / 2019,AlleJo03
85,Dan Arnold,27,WR,,,240,6-6,Wisconsin�Platteville,3/15/1995,4,,,ArnoDa00
78,Ben Bartch,24,OL,,,309,6-6,Saint John's (MN),7/22/1998,2,,Jacksonville Jaguars / 4th / 116th pick / 2020,BartBe00
3,C.J. Beathard,29,QB,,,215,6-2,Iowa,11/16/1993,5,,San Francisco 49ers / 3rd / 104th pick / 2017,BeatC.00
30,Montaric Brown,23,DB,,,195,6-0,Arkansas,8/24/1999,Rook,,Jacksonville Jaguars / 7th / 222nd pick / 2022,BrowMo00
32,Tyson Campbell,22,CB,,,195,6-1,Georgia,3/17/2000,1,,Jacksonville Jaguars / 2nd / 33rd pick / 2021,CampTy01
45,K'Lavon Chaisson,23,LB,,,254,6-3,LSU,7/25/1999,2,,Jacksonville Jaguars / 1st / 20th pick / 2020,ChaiKL00
5,Andre Cisco,22,S,,,209,6-0,Syracuse,3/23/2000,1,,Jacksonville Jaguars / 3rd / 65th pick / 2021,CiscAn00
6,Chris Claybrooks,25,CB,,,179,5-9,Memphis,7/17/1997,2,,Jacksonville Jaguars / 7th / 223rd pick / 2020,ClayCh02
24,Snoop Conner,22,RB,,,215,5-10,Mississippi,8/1/2000,Rook,,Jacksonville Jaguars / 5th / 154th pick / 2022,ConnSn00
9,Logan Cooke,27,P,,,230,6-5,Mississippi St.,7/28/1995,4,,Jacksonville Jaguars / 7th / 247th pick / 2018,CookLo00
47,De'Shaan Dixon,24,DE,,,260,6-5,Norfolk State,12/16/1998,Rook,,,DixoDe01
17,Evan Engram,28,TE,,,240,6-3,Mississippi,9/2/1994,5,,New York Giants / 1st / 23rd pick / 2017,EngrEv00
1,Travis Etienne,23,RB,,,210,5-10,Clemson,1/26/1999,Rook,,Jacksonville Jaguars / 1st / 25th pick / 2021,EtieTr00
89,Luke Farrell,25,TE,,,258,6-5,Ohio St.,10/14/1997,1,,Jacksonville Jaguars / 5th / 145th pick / 2021,FarrLu00
94,Folorunso Fatukasi,27,DT,,,318,6-4,Connecticut,3/4/1995,4,,New York Jets / 6th / 180th pick / 2018,FatuFo00
79,Luke Fortner,24,G,,,300,6-6,Kentucky,5/15/1998,Rook,,Jacksonville Jaguars / 3rd / 65th pick / 2022,FortLu01
27,Tyree Gillespie,24,S,,,207,6-0,Missouri,9/5/1998,1,,Las Vegas Raiders / 4th / 143rd pick / 2021,GillTy00
96,Adam Gotsis,30,DT,,,287,6-4,Georgia Tech,9/23/1992,6,,Denver Broncos / 2nd / 63rd pick / 2016,GotsAd00
26,Shaquill Griffin,27,DB,,,198,6-0,Central Florida,7/20/1995,5,,Seattle Seahawks / 3rd / 90th pick / 2017,GrifSh00
52,DaVon Hamilton,25,DL,,,320,6-4,Ohio St.,2/1/1997,2,,Jacksonville Jaguars / 3rd / 73rd pick / 2020,HamiDa02
22,Jamycal Hasty,26,RB,,,205,5-8,Baylor,9/12/1996,2,,,HastJa02
37,Tre Herndon,26,CB,,,185,5-11,Vanderbilt,3/5/1996,4,,,HernTr00
2,Rayshawn Jenkins,28,FS,,,220,6-1,Miami (FL),1/25/1994,5,,Los Angeles Chargers / 4th / 113th pick / 2017,JenkRa00
92,Caleb Johnson,24,LB,,,227,6-2,Houston Baptist,7/28/1998,1,,,JohnCa04
11,Marvin Jones,32,WR,,,199,6-2,California,3/12/1990,10,,Cincinnati Bengals / 5th / 166th pick / 2012,JoneMa02
15,Tim Jones,,WR,,,202,6-1,Southern Miss,,Rook,,,JoneTi00
7,Zay Jones,27,WR,,,200,6-2,East Carolina,3/30/1995,5,,Buffalo Bills / 2nd / 37th pick / 2017,JoneZa00
49,Arden Key,26,DE,,,240,6-5,LSU,5/3/1996,4,,Oakland Raiders / 3rd / 87th pick / 2018,KeyxAr00
13,Christian Kirk,26,WR,,,200,5-11,Texas A&M,11/18/1996,4,,Arizona Cardinals / 2nd / 47th pick / 2018,KirkCh01
16,Trevor Lawrence,23,QB,,,213,6-6,Clemson,10/6/1999,1,,Jacksonville Jaguars / 1st / 1st pick / 2021,LawrTr00
72,Walker Little,23,OT,,,309,6-7,Stanford,4/1/1999,1,,Jacksonville Jaguars / 2nd / 45th pick / 2021,LittWa00
33,Devin Lloyd,24,LB,,,235,6-3,Utah,9/30/1998,Rook,,Jacksonville Jaguars / 1st / 27th pick / 2022,LloyDe00
84,Chris Manhertz,30,TE,,,255,6-6,Canisius,4/10/1992,8,,,ManhCh00
46,Ross Matiscik,26,LS,,,235,6-0,Baylor,9/13/1996,2,,,MatiRo00
48,Chad Muma,23,LB,,,242,6-3,Wyoming,8/18/1999,Rook,,Jacksonville Jaguars / 3rd / 70th pick / 2022,MumaCh00
23,Foyesade Oluokun,27,LB,,,215,6-2,Yale,8/2/1995,4,,Atlanta Falcons / 6th / 200th pick / 2018,OluoFo00
10,Riley Patterson,23,,,,190,6-0,Memphis,9/7/1999,1,,,PattRi01
14,Kendric Pryor,24,WR,,,187,5-11,Wisconsin,1/6/1998,Rook,,,PryoKe00
50,Shaquille Quarterman,25,LB,,,234,6-0,Miami (FL),10/28/1997,2,,Jacksonville Jaguars / 4th / 140th pick / 2020,QuarSh00
95,Roy Robertson-Harris,29,DE,,,298,6-5,Texas-El Paso,7/23/1993,5,,,RobeRo00
74,Cam Robinson,27,OT,,,320,6-6,Alabama,10/9/1995,5,,Jacksonville Jaguars / 2nd / 34th pick / 2017,RobiCa00
25,James Robinson,24,RB,,,219,5-9,Butler (KS)Illinois St.,8/9/1998,2,,,RobiJa00
68,Brandon Scherff,31,G,,,315,6-5,Iowa,12/26/1991,7,,Washington Redskins / 1st / 5th pick / 2015,ScheBr00
69,Tyler Shatley,31,OG,,,310,6-3,Clemson,5/5/1991,8,,,ShatTy00
91,Dawuane Smoot,27,DE,,,264,6-3,Illinois,3/2/1995,5,,Jacksonville Jaguars / 3rd / 68th pick / 2017,SmooDa00
75,Jawaan Taylor,25,OL,,,312,6-5,Florida,11/25/1997,3,,Jacksonville Jaguars / 2nd / 35th pick / 2019,TaylJa02
20,Daniel Thomas,24,S,,,215,5-10,Auburn,7/1/1998,2,,Jacksonville Jaguars / 5th / 157th pick / 2020,ThomDa07
70,Cole Van Lanen,24,G,,,312,6-5,Wisconsin,4/23/1998,1,,Green Bay Packers / 6th / 214th pick / 2021,VanxCo00
44,Travon Walker,22,DE,,,275,6-5,Georgia,12/18/2000,Rook,,Jacksonville Jaguars / 1st / 1st pick / 2022,WalkTr03
