No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
52,Xavier Adibi,24,MLB,7,5,220,6-2,Virginia Tech,10/18/1984,Rook,2,Houston Texans / 4th / 118th pick / 2008,AdibXa99
89,David Anderson,25,WR,16,1,192,5-10,Colorado St.,7/28/1983,2,2,Houston Texans / 7th / 251st pick / 2006,AndeDa01
34,Dominique Barber,22,DB,12,0,211,6-0,Minnesota,8/2/1986,Rook,1,Houston Texans / 6th / 173rd pick / 2008,BarbDo99
32,Fred Bennett,25,DB,16,6,196,6-1,South Carolina,12/31/1983,1,3,Houston Texans / 4th / 123rd pick / 2007,BennFr99
57,Kevin Bentley,29,MLB,16,7,248,6-0,Northwestern,12/29/1979,6,4,Cleveland Browns / 4th / 101st pick / 2002,BentKe20
65,Mike Brisiel,25,G,16,16,310,6-5,Colorado St.,3/14/1983,1,8,,BrisMi20
24,C.C. Brown,25,DB,3,3,208,6-0,Louisiana,1/27/1983,3,1,Houston Texans / 6th / 188th pick / 2005,BrowC.20
76,Duane Brown,23,LT,16,16,315,6-4,Virginia Tech,8/30/1985,Rook,8,Houston Texans / 1st / 26th pick / 2008,BrowDu20
3,Kris Brown,32,K,16,0,215,5-11,Nebraska,12/23/1976,9,4,Pittsburgh Steelers / 7th / 228th pick / 1999,brownkri01
87,Mark Bruener,36,TE,2,0,260,6-4,Washington,9/16/1972,13,0,Pittsburgh Steelers / 1st / 27th pick / 1995,BrueMa00
93,Tim Bulman,26,DT,14,0,281,6-4,Boston Col.,10/31/1982,3,2,,BulmTi20
96,Earl Cochran,27,DE,8,1,284,6-5,Alabama St.,4/19/1981,2,1,,CochEa20
53,Kevis Coley,26,LB,3,0,228,6-1,Southern Miss,6/23/1982,Rook,0,,ColeKe22
81,Owen Daniels,26,TE,16,16,245,6-3,Wisconsin,11/9/1982,2,8,Houston Texans / 4th / 98th pick / 2006,DaniOw00
