No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
81,Charlie Adams,25,WR,4,0,190,6-2,Hofstra,10/23/1979,1,0,,AdamCh00
69,P.J. Alexander,26,G,5,0,297,6-4,Syracuse,12/23/1978,Rook,0,,AlexP.20
45,Roc Alexander,23,DB,16,1,186,5-10,Washington,9/23/1981,Rook,2,,AlexRo21
24,Champ Bailey,26,DB,16,16,192,6-0,Georgia,6/22/1978,5,17,Washington Redskins / 1st / 7th pick / 1999,BailCh00
6,Jason Baker,26,P,4,0,205,6-2,Iowa,5/17/1978,3,0,,BakeJa20
26,Tatum Bell,23,RB,14,0,213,5-11,Oklahoma St.,3/2/1981,Rook,3,Denver Broncos / 2nd / 41st pick / 2004,BellTa00
42,Sam Brandon,25,DB,9,0,200,6-2,UNLV,7/5/1979,2,1,Denver Broncos / 4th / 131st pick / 2002,BranSa20
65,Cooper Carlisle,27,G,16,4,310,6-5,Florida,8/11/1977,4,4,Denver Broncos / 4th / 112th pick / 2000,CarlCo20
89,Dwayne Carswell,32,TE,15,14,290,6-3,Liberty,1/18/1972,10,2,,CarsDw00
55,Patrick Chukwurah,25,LB,14,0,250,6-1,Wyoming,3/1/1979,3,1,Minnesota Vikings / 5th / 157th pick / 2001,ChukPa20
92,Marco Coleman,35,DE,16,16,286,6-3,Georgia Tech,12/18/1969,12,8,Miami Dolphins / 1st / 12th pick / 1992,ColeMa00
34,Reuben Droughns,26,RB,16,15,220,5-11,Oregon,8/21/1978,3,10,Detroit Lions / 3rd / 81st pick / 2000,DrouRe00
1,Jason Elam,34,K,16,0,194,5-11,Hawaii,3/8/1970,11,4,Denver Broncos / 3rd / 70th pick / 1993,elamxjas01
94,Luther Elliss,31,DT,8,0,318,6-5,Utah,3/22/1973,9,1,Detroit Lions / 1st / 20th pick / 1995,ElliLu00
68,Mario Fatafehi,25,DT,16,16,300,6-2,Snow College (UT)Kansas St.,1/27/1979,3,7,Arizona Cardinals / 5th / 133rd pick / 2001,FataMa20
25,Nick Ferguson,30,DB,16,1,201,5-11,Morris BrownGeorgia Tech,11/27/1974,4,1,,FergNi20
72,George Foster,24,T,16,16,338,6-5,Georgia,6/9/1980,1,10,Denver Broncos / 1st / 20th pick / 2003,FostGe20
53,Louis Green,25,LB,6,0,228,6-3,Alcorn St.,9/23/1979,Rook,0,,GreeLo20
22,Quentin Griffin,23,RB,6,4,198,5-7,Oklahoma,1/12/1981,1,3,Denver Broncos / 4th / 108th pick / 2003,GrifQu00
50,Ben Hamilton,27,G,16,16,290,6-5,Minnesota,8/18/1977,2,10,Denver Broncos / 4th / 113th pick / 2001,HamiBe20
86,Patrick Hape,30,TE,16,5,262,6-4,Alabama,6/6/1974,7,0,Tampa Bay Buccaneers / 5th / 137th pick / 1997,HapePa00
