No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
94,Brendon Ayanbadejo,29,LB,16,0,225,6-1,UCLA,9/6/1976,2,2,,AyanBr99
23,Jerry Azumah,28,DB,15,1,195,5-10,New Hampshire,9/1/1977,6,1,Chicago Bears / 5th / 147th pick / 1999,AzumJe00
32,Cedric Benson,23,RB,9,1,227,5-11,Texas,12/28/1982,Rook,2,Chicago Bears / 1st / 4th pick / 2005,BensCe00
86,Eddie Berlin,27,WR,5,0,195,5-11,Northern Iowa,1/14/1978,4,0,Tennessee Titans / 5th / 159th pick / 2001,BerlEd00
80,Bernard Berrian,25,WR,11,2,185,6-1,Fresno St.,12/27/1980,1,2,Chicago Bears / 3rd / 78th pick / 2004,BerrBe00
11,Jeff Blake,35,QB,2,0,223,6-1,East Carolina,12/4/1970,13,0,New York Jets / 6th / 166th pick / 1992,BlakJe00
70,Alfonso Boone,29,DT,16,1,320,6-3,Mount San Antonio JC,1/11/1976,4,2,Detroit Lions / 7th / 253rd pick / 2000,BoonAl20
16,Mark Bradley,23,WR,7,4,201,6-1,Oklahoma,1/29/1982,Rook,2,Chicago Bears / 2nd / 39th pick / 2005,BradMa00
10,Doug Brien,35,K,3,0,180,6-0,California,11/24/1970,11,-1,San Francisco 49ers / 3rd / 85th pick / 1994,briendou01
55,Lance Briggs,25,LB,16,16,244,6-1,Arizona,11/12/1980,2,19,Chicago Bears / 3rd / 68th pick / 2003,BrigLa99
96,Alex Brown,26,DE,16,16,260,6-3,Florida,6/4/1979,3,10,Chicago Bears / 4th / 104th pick / 2002,BrowAl20
30,Mike Brown,27,DB,12,12,207,5-10,Nebraska,2/13/1978,5,10,Chicago Bears / 2nd / 39th pick / 2000,BrowMi99
74,Ruben Brown,33,G,12,12,300,6-3,Pittsburgh,2/13/1972,10,4,Buffalo Bills / 1st / 14th pick / 1995,BrowRu00
58,Jeremy Cain,25,LB,3,0,245,6-1,Massachusetts,3/24/1980,1,0,,CainJe20
88,Desmond Clark,28,TE,16,16,249,6-3,Wake Forest,4/20/1977,6,2,Denver Broncos / 6th / 179th pick / 1999,ClarDe00
75,Marc Colombo,27,T,1,0,320,6-8,Boston Col.,10/8/1978,3,0,Chicago Bears / 1st / 29th pick / 2002,ColoMa20
21,Rashied Davis,26,DB,12,0,187,5-9,San Jose St.,7/24/1979,Rook,1,,DaviRa00
49,Marc Edwards,31,FB,8,5,249,6-0,Notre Dame,11/17/1974,8,1,San Francisco 49ers / 2nd / 55th pick / 1997,EdwaMa00
79,Steve Edwards,26,G,6,0,330,6-5,Tennessee St.Central Florida,2/20/1979,3,0,,EdwaSt20
19,Carl Ford,25,WR,10,0,180,6-0,Toledo,10/8/1980,Rook,0,Green Bay Packers / 7th / 256th pick / 2003,FordCa00
