No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
20,Richie Anderson,27,FB,8,1,230,6-2,Penn St.,9/13/1971,5,0,New York Jets / 6th / 144th pick / 1993,AndeRi00
84,Fred Baxter,27,TE,14,2,268,6-3,Auburn,6/14/1971,5,1,New York Jets / 5th / 115th pick / 1993,BaxtFr00
97,Dorian Boose,24,DE,12,0,292,6-5,Washington St.,1/29/1974,Rook,1,New York Jets / 2nd / 56th pick / 1998,BoosDo20
88,Kyle Brady,26,TE,16,15,278,6-6,Penn St.,1/14/1972,3,3,New York Jets / 1st / 9th pick / 1995,BradKy00
44,Corwin Brown,28,DB,16,1,200,6-1,Michigan,4/25/1970,5,2,New England Patriots / 4th / 110th pick / 1993,BrowCo21
62,Todd Burger,28,G,16,16,303,6-3,Penn St.,3/20/1970,4,9,,BurgTo20
41,Keith Byars,35,RB,13,8,245,6-1,Ohio St.,10/14/1963,12,3,Philadelphia Eagles / 1st / 10th pick / 1986,ByarKe00
53,Chad Cascadden,26,RLB,13,4,235,6-1,Wisconsin,5/14/1972,3,4,,CascCh20
80,Wayne Chrebet,25,WR,16,15,188,5-10,Hofstra,8/14/1973,3,12,,ChreWa00
42,Marcus Coleman,24,DB,14,0,210,6-2,Texas Tech,5/24/1974,2,1,New York Jets / 5th / 133rd pick / 1996,ColeMa20
51,Bryan Cox,30,LB,16,10,250,6-4,Western Illinois,2/17/1968,7,6,Miami Dolphins / 5th / 113th pick / 1991,CoxxBr00
76,Jumbo Elliott,33,T,16,16,308,6-7,Michigan,4/1/1965,10,9,New York Giants / 2nd / 36th pick / 1988,ElliJu00
69,Jason Fabini,24,T,16,16,309,6-7,Cincinnati,8/25/1974,Rook,9,New York Jets / 4th / 111th pick / 1998,FabiJa20
58,James Farrior,23,LB,12,2,243,6-2,Virginia,1/6/1975,1,2,New York Jets / 1st / 8th pick / 1997,FarrJa99
72,Jason Ferguson,24,DT,16,16,310,6-3,Georgia,11/28/1974,1,9,New York Jets / 7th / 229th pick / 1997,FergJa21
4,Glenn Foley,28,QB,5,3,210,6-2,Boston Col.,10/10/1970,4,3,New York Jets / 7th / 208th pick / 1994,FoleGl00
47,Scott Frost,23,DB,13,0,218,6-3,StanfordNebraska,1/4/1975,Rook,1,New York Jets / 3rd / 67th pick / 1998,FrosSc20
3,Nick Gallery,23,P,1,0,245,6-4,Iowa,2/15/1975,Rook,0,,GallNi20
67,Mike Gisler,29,C,16,0,295,6-4,Houston,8/26/1969,5,1,New Orleans Saints / 11th / 303rd pick / 1992,GislMi20
31,Aaron Glenn,26,DB,13,13,185,5-9,Texas A&M,7/16/1972,4,10,New York Jets / 1st / 12th pick / 1994,GlenAa00
54,Dwayne Gordon,29,LILB,16,4,240,6-1,New Hampshire,11/2/1969,5,4,Miami Dolphins / 8th / 218th pick / 1993,GordDw20
21,Victor Green,29,DB,16,16,210,5-11,Akron,12/8/1969,5,8,,GreeVi20
9,John Hall,24,K,16,0,240,6-3,Wisconsin,3/17/1974,1,1,,hallxjoh01
92,Bobby Hamilton,27,DE,16,1,280,6-5,Southern Miss,7/1/1971,2,2,,HamiBo20
11,Brian Hansen,38,P,7,0,215,6-4,Sioux Falls,10/26/1960,14,1,New Orleans Saints / 9th / 237th pick / 1984,HansBr20
75,Carl Hansen,22,DE,5,0,282,6-5,Stanford,1/25/1976,Rook,0,Seattle Seahawks / 6th / 162nd pick / 1998,HansCa20
30,Chris Hayes,26,DB,15,0,206,6-0,Washington St.,5/7/1972,2,1,New York Jets / 7th / 210th pick / 1996,HayeCh20
26,Jerome Henderson,29,DB,13,8,193,5-10,Clemson,8/8/1969,7,4,New England Patriots / 2nd / 41st pick / 1991,HendJe20
50,Rob Holmberg,27,MLB,9,0,230,6-3,NavyPenn St.,5/6/1971,4,1,Los Angeles Raiders / 7th / 217th pick / 1994,HolmRo20
65,John Hudson,30,G,16,0,270,6-2,Auburn,1/29/1968,7,1,Philadelphia Eagles / 11th / 294th pick / 1990,HudsJo20
71,Kerry Jenkins,25,G,16,0,305,6-5,LSUTroy,9/6/1973,1,1,,JenkKe20
19,Keyshawn Johnson,26,WR,16,16,211,6-4,West Los Angeles CollegeUSC,7/22/1972,2,13,New York Jets / 1st / 1st pick / 1996,JohnKe00
32,Leon Johnson,24,RB,12,2,222,6-0,North Carolina,7/13/1974,1,4,New York Jets / 4th / 104th pick / 1997,JohnLe00
52,Pepper Johnson,34,LB,16,16,250,6-3,Ohio St.,7/29/1964,12,8,New York Giants / 2nd / 51st pick / 1986,JohnPe01
17,John Kidd,37,P,8,0,210,6-3,Northwestern,8/22/1961,14,1,Buffalo Bills / 5th / 128th pick / 1984,KiddJo20
57,Mo Lewis,29,LB,16,16,258,6-3,Georgia,10/21/1969,7,17,New York Jets / 3rd / 63rd pick / 1991,LewiMo00
93,Ernie Logan,30,NT,16,12,290,6-3,East Carolina,5/18/1968,7,7,Atlanta Falcons / 9th / 226th pick / 1991,LogaEr20
6,Ray Lucas,26,QB,15,0,214,6-3,Rutgers,8/6/1972,2,0,,LucaRa00
95,Rick Lyle,27,DE,16,16,285,6-5,Missouri,2/26/1971,4,8,,LyleRi20
28,Curtis Martin,25,RB,15,15,210,5-11,Pittsburgh,5/1/1973,3,14,New England Patriots / 3rd / 74th pick / 1995,MartCu00
68,Kevin Mawae,27,C,16,16,289,6-4,LSU,1/23/1971,4,14,Seattle Seahawks / 2nd / 36th pick / 1994,MawaKe00
22,Dave Meggett,32,RB,2,0,190,5-7,Morgan St.Towson,4/30/1966,9,0,New York Giants / 5th / 132nd pick / 1989,MeggDa00
24,Ray Mickens,25,DB,16,4,180,5-8,Texas A&M,1/4/1973,2,3,New York Jets / 3rd / 62nd pick / 1996,MickRa20
70,Matt O'Dwyer,26,G,16,16,305,6-5,Northwestern,9/1/1972,3,9,New York Jets / 2nd / 33rd pick / 1995,ODwyMa20
99,Eric Ogbogu,23,DE,12,0,270,6-4,Maryland,7/18/1975,Rook,1,New York Jets / 6th / 163rd pick / 1998,OgboEr20
98,Anthony Pleasant,30,DE,16,15,280,6-5,Tennessee St.,1/27/1968,8,8,Cleveland Browns / 3rd / 73rd pick / 1990,PleaAn20
56,Craig Powell,27,LB,2,0,230,6-4,Ohio St.,11/13/1971,3,0,Cleveland Browns / 1st / 30th pick / 1995,PoweCr20
45,Otis Smith,33,DB,16,16,198,5-11,SouthernMissouri,10/22/1965,7,7,,SmitOt20
33,Jerald Sowell,24,FB,16,2,237,6-0,Tulane,1/21/1974,1,2,Green Bay Packers / 7th / 231st pick / 1997,SoweJe00
82,Blake Spence,23,TE,5,0,249,6-4,Oregon,6/20/1975,Rook,0,New York Jets / 5th / 146th pick / 1998,SpenBl00
16,Vinny Testaverde,35,QB,14,13,235,6-5,Miami (FL),11/13/1963,11,14,Tampa Bay Buccaneers / 1st / 1st pick / 1987,TestVi00
86,Alex Van Dyke,24,WR,16,0,205,6-0,Nevada,7/24/1974,2,0,New York Jets / 2nd / 31st pick / 1996,VanDAl00
89,Dedric Ward,24,WR,16,4,187,5-9,Northern Iowa,9/29/1974,1,5,New York Jets / 3rd / 88th pick / 1997,WardDe00
23,Kevin Williams,23,DB,15,6,190,6-0,Oklahoma St.,8/4/1975,Rook,3,New York Jets / 3rd / 87th pick / 1998,WillKe25
,Team Total,27.3,,16,,242.4,6-2.2,,,4.2,,,-9999
