No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Calvin Anderson,27,OL,1,1,300,6-5,RiceTexas,3/25/1996,3,,,AndeCa00
60,David Andrews,31,C,1,1,300,6-3,Georgia,7/10/1992,8,,,AndrDa00
67,Jake Andrews,24,C,1,0,327,,Troy,11/11/1999,Rook,,New England Patriots / 4th / 107th pick / 2023,AndrJa00
17,Bryce Baringer,24,P,1,0,215,,Michigan St.,4/26/1999,Rook,,New England Patriots / 6th / 192nd pick / 2023,BariBr00
90,Christian Barmore,24,DL,1,1,310,6-4,Alabama,7/28/1999,2,,New England Patriots / 2nd / 38th pick / 2021,BarmCh00
8,Ja'Whaun Bentley,27,LB,1,1,255,6-2,Purdue,8/24/1996,5,,New England Patriots / 5th / 143rd pick / 2018,BentJa00
45,Chris Board,28,LB,1,0,229,6-2,North Dakota St.,7/23/1995,5,,,BoarCh00
84,Kendrick Bourne,28,WR,1,1,203,6-1,East. Washington,8/4/1995,6,,,BourKe00
80,Kayshon Boutte,21,WR,1,0,205,,LSU,5/7/2002,Rook,,New England Patriots / 6th / 187th pick / 2023,BoutKa00
86,Pharaoh Brown,29,TE,1,0,258,6-6,Oregon,5/4/1994,6,,,BrowPh01
77,Trent Brown,30,OL,1,1,380,6-8,Georgia MilitaryFlorida,4/13/1993,8,,San Francisco 49ers / 7th / 244th pick / 2015,BrowTr02
27,Myles Bryant,25,DB,1,1,180,5-8,Washington,1/2/1998,3,,,BryaMy01
49,Joe Cardona,31,LS,1,0,245,6-3,Navy,4/16/1992,8,,New England Patriots / 5th / 166th pick / 2015,CardJo00
81,Demario Douglas,23,WR,1,0,170,,Liberty,12/8/2000,Rook,,New England Patriots / 6th / 210th pick / 2023,DougDe00
23,Kyle Dugger,27,DB,1,1,220,6-2,Lenoir-Rhyne,3/22/1996,3,,New England Patriots / 2nd / 37th pick / 2020,DuggKy00
95,Daniel Ekuale,29,DL,1,0,300,6-3,Washington St.,1/13/1994,4,,,EkuaDa00
15,Ezekiel Elliott,28,RB,1,0,228,6-0,Ohio St.,7/22/1995,7,,Dallas Cowboys / 1st / 4th pick / 2016,ElliEz00
88,Mike Gesicki,28,TE,1,1,247,6-6,Penn St.,10/3/1995,5,,Miami Dolphins / 2nd / 42nd pick / 2018,GesiMi00
92,Davon Godchaux,29,DL,1,1,311,6-3,LSU,11/11/1994,6,,Miami Dolphins / 5th / 178th pick / 2017,GodcDa00
6,Christian Gonzalez,21,CB,1,1,201,,ColoradoOregon,6/28/2002,Rook,,New England Patriots / 1st / 17th pick / 2023,GonzCh00
93,Lawrence Guy,33,DL,1,0,315,6-4,Arizona St.,3/17/1990,11,,Green Bay Packers / 7th / 233rd pick / 2011,GuyxLa00
85,Hunter Henry,29,TE,1,1,250,6-5,Arkansas,12/7/1994,7,,San Diego Chargers / 2nd / 35th pick / 2016,HenrHu00
33,Anfernee Jennings,26,LB,0,0,259,6-3,Alabama,5/1/1997,3,,New England Patriots / 3rd / 87th pick / 2020,JennAn00
31,Jonathan Jones,30,DB,1,1,190,5-10,Auburn,9/20/1993,7,,,JoneJo03
10,Mac Jones,25,QB,1,1,217,6-3,Alabama,9/5/1998,2,,New England Patriots / 1st / 15th pick / 2021,JoneMa05
25,Marcus Jones,25,DB,1,0,185,5-8,TroyHouston,10/22/1998,1,,New England Patriots / 3rd / 85th pick / 2022,JoneMa06
9,Matt Judon,31,LB,1,1,275,6-3,Grand Valley St.,8/15/1992,7,,Baltimore Ravens / 5th / 146th pick / 2016,JudoMa00
59,Vederian Lowe,24,T,0,0,320,6-6,Illinois,4/17/1999,1,,Minnesota Vikings / 6th / 184th pick / 2022,LoweVe00
68,Atonio Mafi,23,OL,1,1,339,,UCLA,10/20/2000,Rook,,New England Patriots / 5th / 144th pick / 2023,MafiAt00
30,Marte Mapu,24,LB,1,0,216,6-3,Sacramento St.,11/8/1999,Rook,,New England Patriots / 3rd / 76th pick / 2023,MapuMa00
2,Jalen Mills,29,DB,1,0,191,6-0,LSU,4/6/1994,7,,Philadelphia Eagles / 7th / 233rd pick / 2016,MillJa02
14,Ty Montgomery,30,WR,1,0,216,6-0,Stanford,1/22/1993,8,,Green Bay Packers / 3rd / 94th pick / 2015,MontTy01
71,Michael Onwenu,26,OL,0,0,350,6-3,Michigan,12/10/1997,3,,New England Patriots / 6th / 182nd pick / 2020,OnweMi00
1,DeVante Parker,30,WR,0,0,219,6-3,Louisville,1/20/1993,8,,Miami Dolphins / 1st / 14th pick / 2015,ParkDe01
5,Jabrill Peppers,28,DB,1,1,215,5-11,Michigan,10/4/1995,6,,Cleveland Browns / 1st / 25th pick / 2017,PeppJa00
21,Adrian Phillips,31,DB,1,0,210,5-11,Texas,3/28/1992,9,,,PhilAd00
96,Sam Roberts,25,DL,0,0,292,6-5,NW Missouri St.,4/14/1998,1,,New England Patriots / 6th / 200th pick / 2022,RobeSa00
37,Chad Ryland,24,K,1,0,183,,East. MichiganMaryland,10/15/1999,Rook,,New England Patriots / 4th / 112th pick / 2023,RylaCh00
41,Brenden Schooler,26,DB,1,0,205,6-1,OregonTexas,5/30/1997,1,,,SchoBr00
18,Matthew Slater,38,WR,1,0,205,6-0,UCLA,9/9/1985,15,,New England Patriots / 5th / 153rd pick / 2008,SlatMa00
7,JuJu Smith-Schuster,27,WR,1,1,215,6-1,USC,11/22/1996,6,,Pittsburgh Steelers / 2nd / 62nd pick / 2017,SmitJu00
62,Sidy Sow,25,OL,1,1,326,6-5,East. Michigan,6/28/1998,Rook,,New England Patriots / 4th / 117th pick / 2023,SowxSi00
28,Ameer Speed,24,DB,1,0,215,6-3,GeorgiaMichigan St.,10/11/1999,Rook,,New England Patriots / 6th / 214th pick / 2023,SpeeAm00
38,Rhamondre Stevenson,25,RB,1,1,227,6-0,Cerritos (CA)Oklahoma,2/23/1998,2,,New England Patriots / 4th / 120th pick / 2021,StevRh00
69,Cole Strange,25,OL,0,0,301,6-6,Chattanooga,7/31/1998,1,,New England Patriots / 1st / 29th pick / 2022,StraCo01
48,Jahlani Tavai,27,LB,1,1,250,6-2,Hawaii,9/28/1996,4,,Detroit Lions / 2nd / 43rd pick / 2019,TavaJa00
55,Josh Uche,25,LB,1,0,245,6-3,Michigan,9/18/1998,3,,New England Patriots / 2nd / 60th pick / 2020,UcheJo00
26,Shaun Wade,25,CB,0,0,191,6-1,Ohio St.,9/15/1998,2,,Baltimore Ravens / 5th / 160th pick / 2021,WadeSh00
72,Tyrone Wheatley Jr.,26,T,1,0,290,6-6,MichiganStony Brook,2/4/1997,Rook,,,WheaTy01
99,Keion White,24,DE,1,0,286,,Old DominionGeorgia Tech,1/20/1999,Rook,,New England Patriots / 2nd / 46th pick / 2023,WhitKe03
3,Mack Wilson,25,LB,1,0,233,6-1,Alabama,2/14/1998,4,,Cleveland Browns / 5th / 155th pick / 2019,WilsMa03
91,Deatrich Wise Jr.,29,DL,1,1,275,6-5,Arkansas,7/26/1994,6,,New England Patriots / 4th / 131st pick / 2017,WiseDe00
4,Bailey Zappe,24,QB,0,0,220,6-1,Houston BaptistWestern Kentucky,4/26/1999,1,,New England Patriots / 4th / 137th pick / 2022,ZappBa00
22,Cody Davis (PUP),34,DB,0,0,203,6-2,Texas Tech,6/6/1989,10,,,DaviCo02
58,Trey Flowers (PUP),30,LB,0,0,265,6-2,Arkansas,8/16/1993,8,,New England Patriots / 4th / 101st pick / 2015,FlowTr00
7,Isaiah Bolden (IR),24,CB,0,0,205,6-2,Florida St.Jackson St.,12/16/1999,Rook,,New England Patriots / 7th / 245th pick / 2023,BoldIs00
13,Jack Jones (IR),26,DB,0,0,175,5-9,USCMoorpark CollegeArizona St.,12/20/1997,1,,New England Patriots / 4th / 121st pick / 2022,JoneJa10
50,Raekwon McMillan (IR),28,LB,0,0,242,6-2,Ohio St.,11/17/1995,5,,Miami Dolphins / 2nd / 54th pick / 2017,McMiRa02
82,Tre Nixon (IR),25,WR,0,0,180,6-2,MississippiCentral Florida,1/26/1998,Rook,,New England Patriots / 7th / 242nd pick / 2021,NixoTr01
74,Riley Reiff (IR),35,OL,0,0,313,6-5,Iowa,12/1/1988,11,,Detroit Lions / 1st / 23rd pick / 2012,ReifRi00
11,Tyquan Thornton (IR),23,WR,0,0,182,6-3,Baylor,8/7/2000,1,,New England Patriots / 2nd / 50th pick / 2022,ThorTy00
19,Matt Corral (EXE),24,QB,0,0,205,6-1,Mississippi,1/31/1999,Rook,,Carolina Panthers / 3rd / 94th pick / 2022,CorrMa00
